name,date,nav
T0516Y 元大巴菲特基金,2019/1/17,24.26
T0516Y 元大巴菲特基金,2019/1/16,24.33
T0516Y 元大巴菲特基金,2019/1/15,24.37
T0516Y 元大巴菲特基金,2019/1/14,24.07
T0516Y 元大巴菲特基金,2019/1/11,24.07
T0516Y 元大巴菲特基金,2019/1/10,24.15
T0516Y 元大巴菲特基金,2019/1/9,24.2
T0516Y 元大巴菲特基金,2019/1/8,23.94
T0516Y 元大巴菲特基金,2019/1/7,23.92
T0516Y 元大巴菲特基金,2019/1/4,23.5
T0516Y 元大巴菲特基金,2019/1/3,23.6
T0516Y 元大巴菲特基金,2019/1/2,23.63
T0516Y 元大巴菲特基金,2018/12/28,23.77
T0516Y 元大巴菲特基金,2018/12/27,23.63
T0516Y 元大巴菲特基金,2018/12/26,23.28
T0516Y 元大巴菲特基金,2018/12/25,23.33
T0516Y 元大巴菲特基金,2018/12/24,23.59
T0516Y 元大巴菲特基金,2018/12/22,23.64
T0516Y 元大巴菲特基金,2018/12/21,23.63
T0516Y 元大巴菲特基金,2018/12/20,23.7
T0516Y 元大巴菲特基金,2018/12/19,23.78
T0516Y 元大巴菲特基金,2018/12/18,23.71
T0516Y 元大巴菲特基金,2018/12/17,23.86
T0516Y 元大巴菲特基金,2018/12/14,23.98
T0516Y 元大巴菲特基金,2018/12/13,24.03
T0516Y 元大巴菲特基金,2018/12/12,23.94
T0516Y 元大巴菲特基金,2018/12/11,23.76
T0516Y 元大巴菲特基金,2018/12/10,23.6
T0516Y 元大巴菲特基金,2018/12/7,23.87
T0516Y 元大巴菲特基金,2018/12/6,23.74
T0516Y 元大巴菲特基金,2018/12/5,24.1
T0516Y 元大巴菲特基金,2018/12/4,24.46
T0516Y 元大巴菲特基金,2018/12/3,24.63
T0516Y 元大巴菲特基金,2018/11/30,24.2
T0516Y 元大巴菲特基金,2018/11/29,24.15
T0516Y 元大巴菲特基金,2018/11/28,24.12
T0516Y 元大巴菲特基金,2018/11/27,23.98
T0516Y 元大巴菲特基金,2018/11/26,23.9
T0516Y 元大巴菲特基金,2018/11/23,23.74
T0516Y 元大巴菲特基金,2018/11/22,23.9
T0516Y 元大巴菲特基金,2018/11/21,23.99
T0516Y 元大巴菲特基金,2018/11/20,23.98
T0516Y 元大巴菲特基金,2018/11/19,24.05
T0516Y 元大巴菲特基金,2018/11/16,24.03
T0516Y 元大巴菲特基金,2018/11/15,24.08
T0516Y 元大巴菲特基金,2018/11/14,24.03
T0516Y 元大巴菲特基金,2018/11/13,24.03
T0516Y 元大巴菲特基金,2018/11/12,24.06
T0516Y 元大巴菲特基金,2018/11/9,24.07
T0516Y 元大巴菲特基金,2018/11/8,24.21
T0516Y 元大巴菲特基金,2018/11/7,24.27
T0516Y 元大巴菲特基金,2018/11/6,24.08
T0516Y 元大巴菲特基金,2018/11/5,24.22
T0516Y 元大巴菲特基金,2018/11/2,24.3
T0516Y 元大巴菲特基金,2018/11/1,24.22
T0516Y 元大巴菲特基金,2018/10/31,24.19
T0516Y 元大巴菲特基金,2018/10/30,23.93
T0516Y 元大巴菲特基金,2018/10/29,23.85
T0516Y 元大巴菲特基金,2018/10/26,23.82
T0516Y 元大巴菲特基金,2018/10/25,23.94
T0516Y 元大巴菲特基金,2018/10/24,24.36
T0516Y 元大巴菲特基金,2018/10/23,24.28
T0516Y 元大巴菲特基金,2018/10/22,24.72
T0516Y 元大巴菲特基金,2018/10/19,24.61
T0516Y 元大巴菲特基金,2018/10/18,24.72
T0516Y 元大巴菲特基金,2018/10/17,24.71
T0516Y 元大巴菲特基金,2018/10/16,24.64
T0516Y 元大巴菲特基金,2018/10/15,24.6
T0516Y 元大巴菲特基金,2018/10/12,24.88
T0516Y 元大巴菲特基金,2018/10/11,24.42
T0516Y 元大巴菲特基金,2018/10/9,25.72
T0516Y 元大巴菲特基金,2018/10/8,25.76
T0516Y 元大巴菲特基金,2018/10/5,25.89
T0516Y 元大巴菲特基金,2018/10/4,26.49
T0516Y 元大巴菲特基金,2018/10/3,26.68
T0516Y 元大巴菲特基金,2018/10/2,26.96
T0516Y 元大巴菲特基金,2018/10/1,27.17
T0516Y 元大巴菲特基金,2018/9/28,27.1
T0516Y 元大巴菲特基金,2018/9/27,27.09
T0516Y 元大巴菲特基金,2018/9/26,27.07
T0516Y 元大巴菲特基金,2018/9/25,27.4
T0516Y 元大巴菲特基金,2018/9/21,27.48
T0516Y 元大巴菲特基金,2018/9/20,26.96
T0516Y 元大巴菲特基金,2018/9/19,27.16
T0516Y 元大巴菲特基金,2018/9/18,27.06
T0516Y 元大巴菲特基金,2018/9/17,27.52
T0516Y 元大巴菲特基金,2018/9/14,27.53
T0516Y 元大巴菲特基金,2018/9/13,27.19
T0516Y 元大巴菲特基金,2018/9/12,27.03
T0516Y 元大巴菲特基金,2018/9/11,27.36
T0516Y 元大巴菲特基金,2018/9/10,27.42
T0516Y 元大巴菲特基金,2018/9/7,28.22
T0516Y 元大巴菲特基金,2018/9/6,28.64
T0516Y 元大巴菲特基金,2018/9/5,28.84
T0516Y 元大巴菲特基金,2018/9/4,28.97
T0516Y 元大巴菲特基金,2018/9/3,28.65
T0516Y 元大巴菲特基金,2018/8/31,29.17
T0516Y 元大巴菲特基金,2018/8/30,29.05
T0516Y 元大巴菲特基金,2018/8/29,29.12
T0516Y 元大巴菲特基金,2018/8/28,28.94
T0516Y 元大巴菲特基金,2018/8/27,28.96
T0516Y 元大巴菲特基金,2018/8/24,28.56
T0516Y 元大巴菲特基金,2018/8/23,28.84
T0516Y 元大巴菲特基金,2018/8/22,28.76
T0516Y 元大巴菲特基金,2018/8/21,28.84
T0516Y 元大巴菲特基金,2018/8/20,28.47
T0516Y 元大巴菲特基金,2018/8/17,28.62
T0516Y 元大巴菲特基金,2018/8/16,28.63
T0516Y 元大巴菲特基金,2018/8/15,28.6
T0516Y 元大巴菲特基金,2018/8/14,28.95
T0516Y 元大巴菲特基金,2018/8/13,28.59
T0516Y 元大巴菲特基金,2018/8/10,29.44
T0516Y 元大巴菲特基金,2018/8/9,29.85
T0516Y 元大巴菲特基金,2018/8/8,30
T0516Y 元大巴菲特基金,2018/8/7,30.04
T0516Y 元大巴菲特基金,2018/8/6,30
T0516Y 元大巴菲特基金,2018/8/3,30
T0516Y 元大巴菲特基金,2018/8/2,29.76
T0516Y 元大巴菲特基金,2018/8/1,30.57
T0516Y 元大巴菲特基金,2018/7/31,30.23
T0516Y 元大巴菲特基金,2018/7/30,30.4
T0516Y 元大巴菲特基金,2018/7/27,31.05
T0516Y 元大巴菲特基金,2018/7/26,30.8
T0516Y 元大巴菲特基金,2018/7/25,30.63
T0516Y 元大巴菲特基金,2018/7/24,30.53
T0516Y 元大巴菲特基金,2018/7/23,30.2
T0516Y 元大巴菲特基金,2018/7/20,30.3
T0516Y 元大巴菲特基金,2018/7/19,30.48
T0516Y 元大巴菲特基金,2018/7/18,30.58
T0516Y 元大巴菲特基金,2018/7/17,30.68
T0516Y 元大巴菲特基金,2018/7/16,31.03
T0516Y 元大巴菲特基金,2018/7/13,31.18
T0516Y 元大巴菲特基金,2018/7/12,30.75
T0516Y 元大巴菲特基金,2018/7/11,30.18
T0516Y 元大巴菲特基金,2018/7/10,30.59
T0516Y 元大巴菲特基金,2018/7/9,30.13
T0516Y 元大巴菲特基金,2018/7/6,29.9
T0516Y 元大巴菲特基金,2018/7/5,29.72
T0516Y 元大巴菲特基金,2018/7/4,30.25
T0516Y 元大巴菲特基金,2018/7/3,30.37
T0516Y 元大巴菲特基金,2018/7/2,30.83
T0516Y 元大巴菲特基金,2018/6/29,30.6
T0516Y 元大巴菲特基金,2018/6/28,30.18
T0516Y 元大巴菲特基金,2018/6/27,30.2
T0516Y 元大巴菲特基金,2018/6/26,30.18
T0516Y 元大巴菲特基金,2018/6/25,30.16
T0516Y 元大巴菲特基金,2018/6/22,30.1
T0516Y 元大巴菲特基金,2018/6/21,30.62
T0516Y 元大巴菲特基金,2018/6/20,30.57
T0516Y 元大巴菲特基金,2018/6/19,30.69
T0516Y 元大巴菲特基金,2018/6/15,31.44
T0516Y 元大巴菲特基金,2018/6/14,31.21
T0516Y 元大巴菲特基金,2018/6/13,31.49
T0516Y 元大巴菲特基金,2018/6/12,31.93
T0516Y 元大巴菲特基金,2018/6/11,32.01
T0516Y 元大巴菲特基金,2018/6/8,31.86
T0516Y 元大巴菲特基金,2018/6/7,32.34
T0516Y 元大巴菲特基金,2018/6/6,32.15
T0516Y 元大巴菲特基金,2018/6/5,31.45
T0516Y 元大巴菲特基金,2018/6/4,31.78
T0516Y 元大巴菲特基金,2018/6/1,31.39
T0516Y 元大巴菲特基金,2018/5/31,31.03
T0516Y 元大巴菲特基金,2018/5/30,31.1
T0516Y 元大巴菲特基金,2018/5/29,31.49
T0516Y 元大巴菲特基金,2018/5/28,31.45
T0516Y 元大巴菲特基金,2018/5/25,31.01
T0516Y 元大巴菲特基金,2018/5/24,30.91
T0516Y 元大巴菲特基金,2018/5/23,30.79
T0516Y 元大巴菲特基金,2018/5/22,30.99
T0516Y 元大巴菲特基金,2018/5/21,31.1
T0516Y 元大巴菲特基金,2018/5/18,30.56
T0516Y 元大巴菲特基金,2018/5/17,30.51
T0516Y 元大巴菲特基金,2018/5/16,30.84
T0516Y 元大巴菲特基金,2018/5/15,31.02
T0516Y 元大巴菲特基金,2018/5/14,30.98
T0516Y 元大巴菲特基金,2018/5/11,30.39
T0516Y 元大巴菲特基金,2018/5/10,30.37
T0516Y 元大巴菲特基金,2018/5/9,29.99
T0516Y 元大巴菲特基金,2018/5/8,29.81
T0516Y 元大巴菲特基金,2018/5/7,29.81
T0516Y 元大巴菲特基金,2018/5/4,29.3
T0516Y 元大巴菲特基金,2018/5/3,29.51
T0516Y 元大巴菲特基金,2018/5/2,29.77
T0516Y 元大巴菲特基金,2018/4/30,29.84
T0516Y 元大巴菲特基金,2018/4/27,29.53
T0516Y 元大巴菲特基金,2018/4/26,29.06
T0516Y 元大巴菲特基金,2018/4/25,29.43
T0516Y 元大巴菲特基金,2018/4/24,29.38
T0516Y 元大巴菲特基金,2018/4/23,30.14
T0516Y 元大巴菲特基金,2018/4/20,30.71
T0516Y 元大巴菲特基金,2018/4/19,31.21
T0516Y 元大巴菲特基金,2018/4/18,31.27
T0516Y 元大巴菲特基金,2018/4/17,30.78
T0516Y 元大巴菲特基金,2018/4/16,31.4
T0516Y 元大巴菲特基金,2018/4/13,31.36
T0516Y 元大巴菲特基金,2018/4/12,31.1
T0516Y 元大巴菲特基金,2018/4/11,30.86
T0516Y 元大巴菲特基金,2018/4/10,30.74
T0516Y 元大巴菲特基金,2018/4/9,30.64
T0516Y 元大巴菲特基金,2018/4/3,30.37
T0516Y 元大巴菲特基金,2018/4/2,30.3
T0516Y 元大巴菲特基金,2018/3/31,30.45
T0516Y 元大巴菲特基金,2018/3/30,30.43
T0516Y 元大巴菲特基金,2018/3/29,30.21
T0516Y 元大巴菲特基金,2018/3/28,29.99
T0516Y 元大巴菲特基金,2018/3/27,30.41
T0516Y 元大巴菲特基金,2018/3/26,29.92
T0516Y 元大巴菲特基金,2018/3/23,29.68
T0516Y 元大巴菲特基金,2018/3/22,30.18
T0516Y 元大巴菲特基金,2018/3/21,30.37
T0516Y 元大巴菲特基金,2018/3/20,30.24
T0516Y 元大巴菲特基金,2018/3/19,30.21
T0516Y 元大巴菲特基金,2018/3/16,30.1
T0516Y 元大巴菲特基金,2018/3/15,30.07
T0516Y 元大巴菲特基金,2018/3/14,30.06
T0516Y 元大巴菲特基金,2018/3/13,30.23
T0516Y 元大巴菲特基金,2018/3/12,29.91
T0516Y 元大巴菲特基金,2018/3/9,29.59
T0516Y 元大巴菲特基金,2018/3/8,29.38
T0516Y 元大巴菲特基金,2018/3/7,29.11
T0516Y 元大巴菲特基金,2018/3/6,29.21
T0516Y 元大巴菲特基金,2018/3/5,28.97
T0516Y 元大巴菲特基金,2018/3/2,29.23
T0516Y 元大巴菲特基金,2018/3/1,29.57
T0516Y 元大巴菲特基金,2018/2/27,29.62
T0516Y 元大巴菲特基金,2018/2/26,29.6
T0516Y 元大巴菲特基金,2018/2/23,29.42
T0516Y 元大巴菲特基金,2018/2/22,29.15
T0516Y 元大巴菲特基金,2018/2/21,29.29
T0516Y 元大巴菲特基金,2018/2/12,28.45
T0516Y 元大巴菲特基金,2018/2/9,28.27
T0516Y 元大巴菲特基金,2018/2/8,28.76
T0516Y 元大巴菲特基金,2018/2/7,29.11
T0516Y 元大巴菲特基金,2018/2/6,28.29
T0516Y 元大巴菲特基金,2018/2/5,30.11
T0516Y 元大巴菲特基金,2018/2/2,30.42
T0516Y 元大巴菲特基金,2018/2/1,30.62
T0516Y 元大巴菲特基金,2018/1/31,30.64
T0516Y 元大巴菲特基金,2018/1/30,30.55
T0516Y 元大巴菲特基金,2018/1/29,31.02
T0516Y 元大巴菲特基金,2018/1/26,30.93
T0516Y 元大巴菲特基金,2018/1/25,30.88
T0516Y 元大巴菲特基金,2018/1/24,31.19
T0516Y 元大巴菲特基金,2018/1/23,31.11
T0516Y 元大巴菲特基金,2018/1/22,31.27
T0516Y 元大巴菲特基金,2018/1/19,31
T0516Y 元大巴菲特基金,2018/1/18,30.88
T0516Y 元大巴菲特基金,2018/1/17,30.65
T0516Y 元大巴菲特基金,2018/1/16,30.78
T0516Y 元大巴菲特基金,2018/1/15,30.99
T0516Y 元大巴菲特基金,2018/1/12,30.91
T0516Y 元大巴菲特基金,2018/1/11,30.76
T0516Y 元大巴菲特基金,2018/1/10,30.66
T0516Y 元大巴菲特基金,2018/1/9,31.05
T0516Y 元大巴菲特基金,2018/1/8,31.13
T0516Y 元大巴菲特基金,2018/1/5,31.35
T0516Y 元大巴菲特基金,2018/1/4,31.41
T0516Y 元大巴菲特基金,2018/1/3,30.99
T0516Y 元大巴菲特基金,2018/1/2,30.65
T0516Y 元大巴菲特基金,2017/12/29,30.53
T0516Y 元大巴菲特基金,2017/12/28,30.41
T0516Y 元大巴菲特基金,2017/12/27,30.1
T0516Y 元大巴菲特基金,2017/12/26,29.93
T0516Y 元大巴菲特基金,2017/12/25,30.44
T0516Y 元大巴菲特基金,2017/12/22,30.45
T0516Y 元大巴菲特基金,2017/12/21,30.45
T0516Y 元大巴菲特基金,2017/12/20,30.51
T0516Y 元大巴菲特基金,2017/12/19,30.32
T0516Y 元大巴菲特基金,2017/12/18,30.38
T0516Y 元大巴菲特基金,2017/12/15,30.04
T0516Y 元大巴菲特基金,2017/12/14,30.27
T0516Y 元大巴菲特基金,2017/12/13,30.16
T0516Y 元大巴菲特基金,2017/12/12,30.22
T0516Y 元大巴菲特基金,2017/12/11,30.2
T0516Y 元大巴菲特基金,2017/12/8,29.81
T0516Y 元大巴菲特基金,2017/12/7,29.18
T0516Y 元大巴菲特基金,2017/12/6,29.53
T0516Y 元大巴菲特基金,2017/12/5,29.99
T0516Y 元大巴菲特基金,2017/12/4,30.54
T0516Y 元大巴菲特基金,2017/12/1,30.64
T0516Y 元大巴菲特基金,2017/11/30,30.82
T0516Y 元大巴菲特基金,2017/11/29,31.3
T0516Y 元大巴菲特基金,2017/11/28,31.14
T0516Y 元大巴菲特基金,2017/11/27,31.2
T0516Y 元大巴菲特基金,2017/11/24,31.42
T0516Y 元大巴菲特基金,2017/11/23,31.33
T0516Y 元大巴菲特基金,2017/11/22,31.29
T0516Y 元大巴菲特基金,2017/11/21,31.36
T0516Y 元大巴菲特基金,2017/11/20,30.87
T0516Y 元大巴菲特基金,2017/11/17,31.05
T0516Y 元大巴菲特基金,2017/11/16,30.52
T0516Y 元大巴菲特基金,2017/11/15,30.58
T0516Y 元大巴菲特基金,2017/11/14,30.55
T0516Y 元大巴菲特基金,2017/11/13,30.47
T0516Y 元大巴菲特基金,2017/11/10,30.75
T0516Y 元大巴菲特基金,2017/11/9,30.6
T0516Y 元大巴菲特基金,2017/11/8,31.06
T0516Y 元大巴菲特基金,2017/11/7,30.81
T0516Y 元大巴菲特基金,2017/11/6,30.63
T0516Y 元大巴菲特基金,2017/11/3,30.63
T0516Y 元大巴菲特基金,2017/11/2,30.48
T0516Y 元大巴菲特基金,2017/11/1,30.46
T0516Y 元大巴菲特基金,2017/10/31,30.17
T0516Y 元大巴菲特基金,2017/10/30,29.89
T0516Y 元大巴菲特基金,2017/10/27,29.79
T0516Y 元大巴菲特基金,2017/10/26,30.25
T0516Y 元大巴菲特基金,2017/10/25,30.19
T0516Y 元大巴菲特基金,2017/10/24,30.31
T0516Y 元大巴菲特基金,2017/10/23,30.22
T0516Y 元大巴菲特基金,2017/10/20,30.23
T0516Y 元大巴菲特基金,2017/10/19,30.34
T0516Y 元大巴菲特基金,2017/10/18,29.98
T0516Y 元大巴菲特基金,2017/10/17,29.96
T0516Y 元大巴菲特基金,2017/10/16,30.37
T0516Y 元大巴菲特基金,2017/10/13,30.25
T0516Y 元大巴菲特基金,2017/10/12,30.33
T0516Y 元大巴菲特基金,2017/10/11,30.09
T0516Y 元大巴菲特基金,2017/10/6,30.11
T0516Y 元大巴菲特基金,2017/10/5,30.29
T0516Y 元大巴菲特基金,2017/10/3,30.08
T0516Y 元大巴菲特基金,2017/10/2,30.18
T0516Y 元大巴菲特基金,2017/9/30,29.69
T0516Y 元大巴菲特基金,2017/9/29,29.49
T0516Y 元大巴菲特基金,2017/9/28,29.58
T0516Y 元大巴菲特基金,2017/9/27,29.51
T0516Y 元大巴菲特基金,2017/9/26,29.05
T0516Y 元大巴菲特基金,2017/9/25,29.48
T0516Y 元大巴菲特基金,2017/9/22,30.04
T0516Y 元大巴菲特基金,2017/9/21,30.52
T0516Y 元大巴菲特基金,2017/9/20,30.1
T0516Y 元大巴菲特基金,2017/9/19,30.18
T0516Y 元大巴菲特基金,2017/9/18,30.27
T0516Y 元大巴菲特基金,2017/9/15,30.23
T0516Y 元大巴菲特基金,2017/9/14,30.02
T0516Y 元大巴菲特基金,2017/9/13,29.71
T0516Y 元大巴菲特基金,2017/9/12,29.83
T0516Y 元大巴菲特基金,2017/9/11,29.62
T0516Y 元大巴菲特基金,2017/9/8,29.84
T0516Y 元大巴菲特基金,2017/9/7,29.53
T0516Y 元大巴菲特基金,2017/9/6,29.69
T0516Y 元大巴菲特基金,2017/9/5,29.85
T0516Y 元大巴菲特基金,2017/9/4,29.48
T0516Y 元大巴菲特基金,2017/9/1,29.43
T0516Y 元大巴菲特基金,2017/8/31,29.25
T0516Y 元大巴菲特基金,2017/8/30,29.09
T0516Y 元大巴菲特基金,2017/8/29,28.88
T0516Y 元大巴菲特基金,2017/8/28,28.89
T0516Y 元大巴菲特基金,2017/8/25,28.75
T0516Y 元大巴菲特基金,2017/8/24,28.63
T0516Y 元大巴菲特基金,2017/8/23,28.29
T0516Y 元大巴菲特基金,2017/8/22,28.23
T0516Y 元大巴菲特基金,2017/8/21,28.05
T0516Y 元大巴菲特基金,2017/8/18,28.1
T0516Y 元大巴菲特基金,2017/8/17,28.27
T0516Y 元大巴菲特基金,2017/8/16,27.85
T0516Y 元大巴菲特基金,2017/8/15,27.9
T0516Y 元大巴菲特基金,2017/8/14,27.41
T0516Y 元大巴菲特基金,2017/8/11,27.97
T0516Y 元大巴菲特基金,2017/8/10,27.69
T0516Y 元大巴菲特基金,2017/8/9,28.14
T0516Y 元大巴菲特基金,2017/8/8,28.44
T0516Y 元大巴菲特基金,2017/8/7,28.6
T0516Y 元大巴菲特基金,2017/8/4,28.31
T0516Y 元大巴菲特基金,2017/8/3,28.08
T0516Y 元大巴菲特基金,2017/8/2,28.31
T0516Y 元大巴菲特基金,2017/8/1,28.1
T0516Y 元大巴菲特基金,2017/7/31,28.09
T0516Y 元大巴菲特基金,2017/7/28,28.01
T0516Y 元大巴菲特基金,2017/7/27,28.42
T0516Y 元大巴菲特基金,2017/7/26,28.26
T0516Y 元大巴菲特基金,2017/7/25,28.28
T0516Y 元大巴菲特基金,2017/7/24,28.18
T0516Y 元大巴菲特基金,2017/7/21,28.07
T0516Y 元大巴菲特基金,2017/7/20,28.08
T0516Y 元大巴菲特基金,2017/7/19,28.1
T0516Y 元大巴菲特基金,2017/7/18,27.93
T0516Y 元大巴菲特基金,2017/7/17,27.57
T0516Y 元大巴菲特基金,2017/7/14,27.43
T0516Y 元大巴菲特基金,2017/7/13,27.35
T0516Y 元大巴菲特基金,2017/7/12,27.07
T0516Y 元大巴菲特基金,2017/7/11,26.73
T0516Y 元大巴菲特基金,2017/7/10,26.52
T0516Y 元大巴菲特基金,2017/7/7,26.49
T0516Y 元大巴菲特基金,2017/7/6,26.65
T0516Y 元大巴菲特基金,2017/7/5,26.54
T0516Y 元大巴菲特基金,2017/7/4,26.46
T0516Y 元大巴菲特基金,2017/7/3,26.51
T0516Y 元大巴菲特基金,2017/6/30,26.51
T0516Y 元大巴菲特基金,2017/6/29,26.4
T0516Y 元大巴菲特基金,2017/6/28,26.41
T0516Y 元大巴菲特基金,2017/6/27,26.71
T0516Y 元大巴菲特基金,2017/6/26,26.65
T0516Y 元大巴菲特基金,2017/6/23,26.34
T0516Y 元大巴菲特基金,2017/6/22,26.29
T0516Y 元大巴菲特基金,2017/6/21,26.13
T0516Y 元大巴菲特基金,2017/6/20,26
T0516Y 元大巴菲特基金,2017/6/19,26.01
T0516Y 元大巴菲特基金,2017/6/16,25.83
T0516Y 元大巴菲特基金,2017/6/15,25.55
T0516Y 元大巴菲特基金,2017/6/14,25.55
T0516Y 元大巴菲特基金,2017/6/13,25.9
T0516Y 元大巴菲特基金,2017/6/12,26.04
T0516Y 元大巴菲特基金,2017/6/9,26
T0516Y 元大巴菲特基金,2017/6/8,26.01
T0516Y 元大巴菲特基金,2017/6/7,25.87
T0516Y 元大巴菲特基金,2017/6/6,25.95
T0516Y 元大巴菲特基金,2017/6/5,25.89
T0516Y 元大巴菲特基金,2017/6/3,25.67
T0516Y 元大巴菲特基金,2017/6/2,25.48
T0516Y 元大巴菲特基金,2017/6/1,25.34
T0516Y 元大巴菲特基金,2017/5/31,25.25
T0516Y 元大巴菲特基金,2017/5/26,25.3
T0516Y 元大巴菲特基金,2017/5/25,25.45
T0516Y 元大巴菲特基金,2017/5/24,25.29
T0516Y 元大巴菲特基金,2017/5/23,25.12
T0516Y 元大巴菲特基金,2017/5/22,25.15
T0516Y 元大巴菲特基金,2017/5/19,25
T0516Y 元大巴菲特基金,2017/5/18,25.08
T0516Y 元大巴菲特基金,2017/5/17,25.16
T0516Y 元大巴菲特基金,2017/5/16,25.21
T0516Y 元大巴菲特基金,2017/5/15,25.32
T0516Y 元大巴菲特基金,2017/5/12,25.22
T0516Y 元大巴菲特基金,2017/5/11,25.2
T0516Y 元大巴菲特基金,2017/5/10,25.2
T0516Y 元大巴菲特基金,2017/5/9,24.92
T0516Y 元大巴菲特基金,2017/5/8,25.14
T0516Y 元大巴菲特基金,2017/5/5,25.14
T0516Y 元大巴菲特基金,2017/5/4,25.25
T0516Y 元大巴菲特基金,2017/5/3,25.22
T0516Y 元大巴菲特基金,2017/5/2,25.29
T0516Y 元大巴菲特基金,2017/4/28,25.26
T0516Y 元大巴菲特基金,2017/4/27,25.2
T0516Y 元大巴菲特基金,2017/4/26,25.21
T0516Y 元大巴菲特基金,2017/4/25,25.06
T0516Y 元大巴菲特基金,2017/4/24,24.71
T0516Y 元大巴菲特基金,2017/4/21,24.86
