name,date,nav
T0311Y 第一金店頭,2018/02/06,8.73
T0311Y 第一金店頭,2018/02/05,9.39
T0311Y 第一金店頭,2018/02/02,9.51
T0311Y 第一金店頭,2018/02/01,9.53
T0311Y 第一金店頭,2018/01/31,9.58
T0311Y 第一金店頭,2018/01/30,9.49
T0311Y 第一金店頭,2018/01/29,9.55
T0311Y 第一金店頭,2018/01/26,9.52
T0311Y 第一金店頭,2018/01/25,9.55
T0311Y 第一金店頭,2018/01/24,9.68
T0311Y 第一金店頭,2018/01/23,9.65
T0311Y 第一金店頭,2018/01/22,9.61
T0311Y 第一金店頭,2018/01/19,9.4
T0311Y 第一金店頭,2018/01/18,9.37
T0311Y 第一金店頭,2018/01/17,9.36
T0311Y 第一金店頭,2018/01/16,9.37
T0311Y 第一金店頭,2018/01/15,9.38
T0311Y 第一金店頭,2018/01/12,9.35
T0311Y 第一金店頭,2018/01/11,9.3
T0311Y 第一金店頭,2018/01/10,9.29
T0311Y 第一金店頭,2018/01/09,9.38
T0311Y 第一金店頭,2018/01/08,9.45
T0311Y 第一金店頭,2018/01/05,9.45
T0311Y 第一金店頭,2018/01/04,9.45
T0311Y 第一金店頭,2018/01/03,9.33
T0311Y 第一金店頭,2018/01/02,9.26
T0311Y 第一金店頭,2017/12/29,9.23
T0311Y 第一金店頭,2017/12/28,9.2
T0311Y 第一金店頭,2017/12/27,9.11
T0311Y 第一金店頭,2017/12/26,9.04
T0311Y 第一金店頭,2017/12/25,9.22
T0311Y 第一金店頭,2017/12/22,9.16
T0311Y 第一金店頭,2017/12/21,9.13
T0311Y 第一金店頭,2017/12/20,9.14
T0311Y 第一金店頭,2017/12/19,9.08
T0311Y 第一金店頭,2017/12/18,9.13
T0311Y 第一金店頭,2017/12/15,9.11
T0311Y 第一金店頭,2017/12/14,9.15
T0311Y 第一金店頭,2017/12/13,9.18
T0311Y 第一金店頭,2017/12/12,9.14
T0311Y 第一金店頭,2017/12/11,9.17
T0311Y 第一金店頭,2017/12/08,9.08
T0311Y 第一金店頭,2017/12/07,8.95
T0311Y 第一金店頭,2017/12/06,9.04
T0311Y 第一金店頭,2017/12/05,9.09
T0311Y 第一金店頭,2017/12/04,9.28
T0311Y 第一金店頭,2017/12/01,9.25
T0311Y 第一金店頭,2017/11/30,9.36
T0311Y 第一金店頭,2017/11/29,9.44
T0311Y 第一金店頭,2017/11/28,9.43
T0311Y 第一金店頭,2017/11/27,9.35
T0311Y 第一金店頭,2017/11/24,9.41
T0311Y 第一金店頭,2017/11/23,9.41
T0311Y 第一金店頭,2017/11/22,9.35
T0311Y 第一金店頭,2017/11/21,9.4
T0311Y 第一金店頭,2017/11/20,9.36
T0311Y 第一金店頭,2017/11/17,9.35
T0311Y 第一金店頭,2017/11/16,9.23
T0311Y 第一金店頭,2017/11/15,9.21
T0311Y 第一金店頭,2017/11/14,9.26
T0311Y 第一金店頭,2017/11/13,9.27
T0311Y 第一金店頭,2017/11/10,9.26
T0311Y 第一金店頭,2017/11/09,9.2
T0311Y 第一金店頭,2017/11/08,9.26
T0311Y 第一金店頭,2017/11/07,9.21
T0311Y 第一金店頭,2017/11/06,9.2
T0311Y 第一金店頭,2017/11/03,9.19
T0311Y 第一金店頭,2017/11/02,9.2
T0311Y 第一金店頭,2017/11/01,9.15
T0311Y 第一金店頭,2017/10/31,9.13
T0311Y 第一金店頭,2017/10/30,9.06
T0311Y 第一金店頭,2017/10/27,9.04
T0311Y 第一金店頭,2017/10/26,9.12
T0311Y 第一金店頭,2017/10/25,9.07
T0311Y 第一金店頭,2017/10/24,9.13
T0311Y 第一金店頭,2017/10/23,9.15
T0311Y 第一金店頭,2017/10/20,9.15
T0311Y 第一金店頭,2017/10/19,9.17
T0311Y 第一金店頭,2017/10/18,9.11
T0311Y 第一金店頭,2017/10/17,9.14
T0311Y 第一金店頭,2017/10/16,9.14
T0311Y 第一金店頭,2017/10/13,9.14
T0311Y 第一金店頭,2017/10/12,9.14
T0311Y 第一金店頭,2017/10/11,9.06
T0311Y 第一金店頭,2017/10/06,9.04
T0311Y 第一金店頭,2017/10/05,9.05
T0311Y 第一金店頭,2017/10/03,8.99
T0311Y 第一金店頭,2017/10/02,8.99
T0311Y 第一金店頭,2017/09/30,8.92
T0311Y 第一金店頭,2017/09/29,8.87
T0311Y 第一金店頭,2017/09/28,8.88
T0311Y 第一金店頭,2017/09/27,8.91
T0311Y 第一金店頭,2017/09/26,8.76
T0311Y 第一金店頭,2017/09/25,8.9
T0311Y 第一金店頭,2017/09/22,8.98
T0311Y 第一金店頭,2017/09/21,9.14
T0311Y 第一金店頭,2017/09/20,9.06
T0311Y 第一金店頭,2017/09/19,9.1
T0311Y 第一金店頭,2017/09/18,9.17
T0311Y 第一金店頭,2017/09/15,9.15
T0311Y 第一金店頭,2017/09/14,9.08
T0311Y 第一金店頭,2017/09/13,9.03
T0311Y 第一金店頭,2017/09/12,9.06
T0311Y 第一金店頭,2017/09/11,9.06
T0311Y 第一金店頭,2017/09/08,9.09
T0311Y 第一金店頭,2017/09/07,9.02
T0311Y 第一金店頭,2017/09/06,9.07
T0311Y 第一金店頭,2017/09/05,9.14
T0311Y 第一金店頭,2017/09/04,9.04
T0311Y 第一金店頭,2017/09/01,9.11
T0311Y 第一金店頭,2017/08/31,9.11
T0311Y 第一金店頭,2017/08/30,9.03
T0311Y 第一金店頭,2017/08/29,9
T0311Y 第一金店頭,2017/08/28,9
T0311Y 第一金店頭,2017/08/25,9
T0311Y 第一金店頭,2017/08/24,8.99
T0311Y 第一金店頭,2017/08/23,8.87
T0311Y 第一金店頭,2017/08/22,8.9
T0311Y 第一金店頭,2017/08/21,8.89
T0311Y 第一金店頭,2017/08/18,8.84
T0311Y 第一金店頭,2017/08/17,8.89
T0311Y 第一金店頭,2017/08/16,8.76
T0311Y 第一金店頭,2017/08/15,8.76
T0311Y 第一金店頭,2017/08/14,8.67
T0311Y 第一金店頭,2017/08/11,8.79
T0311Y 第一金店頭,2017/08/10,8.74
T0311Y 第一金店頭,2017/08/09,8.93
T0311Y 第一金店頭,2017/08/08,9.06
T0311Y 第一金店頭,2017/08/07,9.12
T0311Y 第一金店頭,2017/08/04,9.05
T0311Y 第一金店頭,2017/08/03,9.04
T0311Y 第一金店頭,2017/08/02,9.03
T0311Y 第一金店頭,2017/08/01,8.93
T0311Y 第一金店頭,2017/07/31,8.89
T0311Y 第一金店頭,2017/07/28,8.89
T0311Y 第一金店頭,2017/07/27,8.97
T0311Y 第一金店頭,2017/07/26,8.91
T0311Y 第一金店頭,2017/07/25,8.91
T0311Y 第一金店頭,2017/07/24,8.84
T0311Y 第一金店頭,2017/07/21,8.81
T0311Y 第一金店頭,2017/07/20,8.85
T0311Y 第一金店頭,2017/07/19,8.82
T0311Y 第一金店頭,2017/07/18,8.79
T0311Y 第一金店頭,2017/07/17,8.68
T0311Y 第一金店頭,2017/07/14,8.68
T0311Y 第一金店頭,2017/07/13,8.67
T0311Y 第一金店頭,2017/07/12,8.64
T0311Y 第一金店頭,2017/07/11,8.55
T0311Y 第一金店頭,2017/07/10,8.5
T0311Y 第一金店頭,2017/07/07,8.47
T0311Y 第一金店頭,2017/07/06,8.51
T0311Y 第一金店頭,2017/07/05,8.48
T0311Y 第一金店頭,2017/07/04,8.46
T0311Y 第一金店頭,2017/07/03,8.46
T0311Y 第一金店頭,2017/06/30,8.47
T0311Y 第一金店頭,2017/06/29,8.46
T0311Y 第一金店頭,2017/06/28,8.49
T0311Y 第一金店頭,2017/06/27,8.58
T0311Y 第一金店頭,2017/06/26,8.59
T0311Y 第一金店頭,2017/06/23,8.51
T0311Y 第一金店頭,2017/06/22,8.49
T0311Y 第一金店頭,2017/06/21,8.39
T0311Y 第一金店頭,2017/06/20,8.39
T0311Y 第一金店頭,2017/06/19,8.38
T0311Y 第一金店頭,2017/06/16,8.33
T0311Y 第一金店頭,2017/06/15,8.32
T0311Y 第一金店頭,2017/06/14,8.33
T0311Y 第一金店頭,2017/06/13,8.43
T0311Y 第一金店頭,2017/06/12,8.43
T0311Y 第一金店頭,2017/06/09,8.46
T0311Y 第一金店頭,2017/06/08,8.49
T0311Y 第一金店頭,2017/06/07,8.46
T0311Y 第一金店頭,2017/06/06,8.45
T0311Y 第一金店頭,2017/06/05,8.48
T0311Y 第一金店頭,2017/06/03,8.41
T0311Y 第一金店頭,2017/06/02,8.39
T0311Y 第一金店頭,2017/06/01,8.37
T0311Y 第一金店頭,2017/05/31,8.4
T0311Y 第一金店頭,2017/05/26,8.38
T0311Y 第一金店頭,2017/05/25,8.35
T0311Y 第一金店頭,2017/05/24,8.35
T0311Y 第一金店頭,2017/05/23,8.28
T0311Y 第一金店頭,2017/05/22,8.27
T0311Y 第一金店頭,2017/05/19,8.26
T0311Y 第一金店頭,2017/05/18,8.3
T0311Y 第一金店頭,2017/05/17,8.34
T0311Y 第一金店頭,2017/05/16,8.36
T0311Y 第一金店頭,2017/05/15,8.42
T0311Y 第一金店頭,2017/05/12,8.3
T0311Y 第一金店頭,2017/05/11,8.26
T0311Y 第一金店頭,2017/05/10,8.25
T0311Y 第一金店頭,2017/05/09,8.2
T0311Y 第一金店頭,2017/05/08,8.25
T0311Y 第一金店頭,2017/05/05,8.26
T0311Y 第一金店頭,2017/05/04,8.32
T0311Y 第一金店頭,2017/05/03,8.28
T0311Y 第一金店頭,2017/05/02,8.27
T0311Y 第一金店頭,2017/04/28,8.24
T0311Y 第一金店頭,2017/04/27,8.18
T0311Y 第一金店頭,2017/04/26,8.19
T0311Y 第一金店頭,2017/04/25,8.19
T0311Y 第一金店頭,2017/04/24,8.07
T0311Y 第一金店頭,2017/04/21,8.11
T0311Y 第一金店頭,2017/04/20,8.05
T0311Y 第一金店頭,2017/04/19,8.07
T0311Y 第一金店頭,2017/04/18,8.11
T0311Y 第一金店頭,2017/04/17,8.06
T0311Y 第一金店頭,2017/04/14,8.08
T0311Y 第一金店頭,2017/04/13,8.14
T0311Y 第一金店頭,2017/04/12,8.19
T0311Y 第一金店頭,2017/04/11,8.22
T0311Y 第一金店頭,2017/04/10,8.3
T0311Y 第一金店頭,2017/04/07,8.32
T0311Y 第一金店頭,2017/04/06,8.3
T0311Y 第一金店頭,2017/04/05,8.3
T0311Y 第一金店頭,2017/03/31,8.23
T0311Y 第一金店頭,2017/03/30,8.22
T0311Y 第一金店頭,2017/03/29,8.21
T0311Y 第一金店頭,2017/03/28,8.2
T0311Y 第一金店頭,2017/03/27,8.24
T0311Y 第一金店頭,2017/03/24,8.32
T0311Y 第一金店頭,2017/03/23,8.35
T0311Y 第一金店頭,2017/03/22,8.38
T0311Y 第一金店頭,2017/03/21,8.4
T0311Y 第一金店頭,2017/03/20,8.41
T0311Y 第一金店頭,2017/03/17,8.47
T0311Y 第一金店頭,2017/03/16,8.32
T0311Y 第一金店頭,2017/03/15,8.28
T0311Y 第一金店頭,2017/03/14,8.29
T0311Y 第一金店頭,2017/03/13,8.25
T0311Y 第一金店頭,2017/03/10,8.15
T0311Y 第一金店頭,2017/03/09,8.18
T0311Y 第一金店頭,2017/03/08,8.19
T0311Y 第一金店頭,2017/03/07,8.21
T0311Y 第一金店頭,2017/03/06,8.22
T0311Y 第一金店頭,2017/03/03,8.12
T0311Y 第一金店頭,2017/03/02,8.13
T0311Y 第一金店頭,2017/03/01,8.14
T0311Y 第一金店頭,2017/02/24,8.25
T0311Y 第一金店頭,2017/02/23,8.3
T0311Y 第一金店頭,2017/02/22,8.18
T0311Y 第一金店頭,2017/02/21,8.06
T0311Y 第一金店頭,2017/02/20,8.05
T0311Y 第一金店頭,2017/02/18,8.13
T0311Y 第一金店頭,2017/02/17,8.09
T0311Y 第一金店頭,2017/02/16,8.06
T0311Y 第一金店頭,2017/02/15,8.11
T0311Y 第一金店頭,2017/02/14,8.08
T0311Y 第一金店頭,2017/02/13,8.08
T0311Y 第一金店頭,2017/02/10,8.06
T0311Y 第一金店頭,2017/02/09,8.1
T0311Y 第一金店頭,2017/02/08,8.05
T0311Y 第一金店頭,2017/02/07,7.99
T0311Y 第一金店頭,2017/02/06,7.96
T0311Y 第一金店頭,2017/02/03,7.84
T0311Y 第一金店頭,2017/02/02,7.74
T0311Y 第一金店頭,2017/01/24,7.63
T0311Y 第一金店頭,2017/01/23,7.6
T0311Y 第一金店頭,2017/01/20,7.57
T0311Y 第一金店頭,2017/01/19,7.58
T0311Y 第一金店頭,2017/01/18,7.63
T0311Y 第一金店頭,2017/01/17,7.63
T0311Y 第一金店頭,2017/01/16,7.57
T0311Y 第一金店頭,2017/01/13,7.68
T0311Y 第一金店頭,2017/01/12,7.72
T0311Y 第一金店頭,2017/01/11,7.69
T0311Y 第一金店頭,2017/01/10,7.64
