name,date,nav
T0318Y 第一金大中華,2018/12/6,22.96
T0318Y 第一金大中華,2018/12/5,23.43
T0318Y 第一金大中華,2018/12/4,23.85
T0318Y 第一金大中華,2018/12/3,23.98
T0318Y 第一金大中華,2018/11/30,23.61
T0318Y 第一金大中華,2018/11/29,23.53
T0318Y 第一金大中華,2018/11/28,23.53
T0318Y 第一金大中華,2018/11/27,23.42
T0318Y 第一金大中華,2018/11/26,23.32
T0318Y 第一金大中華,2018/11/23,23.13
T0318Y 第一金大中華,2018/11/22,23.22
T0318Y 第一金大中華,2018/11/21,23.31
T0318Y 第一金大中華,2018/11/20,23.23
T0318Y 第一金大中華,2018/11/19,23.46
T0318Y 第一金大中華,2018/11/16,23.38
T0318Y 第一金大中華,2018/11/15,23.42
T0318Y 第一金大中華,2018/11/14,23.32
T0318Y 第一金大中華,2018/11/13,23.26
T0318Y 第一金大中華,2018/11/12,23.36
T0318Y 第一金大中華,2018/11/9,23.44
T0318Y 第一金大中華,2018/11/8,23.65
T0318Y 第一金大中華,2018/11/7,23.59
T0318Y 第一金大中華,2018/11/6,23.45
T0318Y 第一金大中華,2018/11/5,23.59
T0318Y 第一金大中華,2018/11/2,23.56
T0318Y 第一金大中華,2018/11/1,23.58
T0318Y 第一金大中華,2018/10/31,23.51
T0318Y 第一金大中華,2018/10/30,23.09
T0318Y 第一金大中華,2018/10/29,23.06
T0318Y 第一金大中華,2018/10/26,23.05
T0318Y 第一金大中華,2018/10/25,23.18
T0318Y 第一金大中華,2018/10/24,23.52
T0318Y 第一金大中華,2018/10/23,23.54
T0318Y 第一金大中華,2018/10/22,23.85
T0318Y 第一金大中華,2018/10/19,23.8
T0318Y 第一金大中華,2018/10/18,23.91
T0318Y 第一金大中華,2018/10/17,23.98
T0318Y 第一金大中華,2018/10/16,23.96
T0318Y 第一金大中華,2018/10/15,23.84
T0318Y 第一金大中華,2018/10/12,24.09
T0318Y 第一金大中華,2018/10/11,23.57
T0318Y 第一金大中華,2018/10/9,25.03
T0318Y 第一金大中華,2018/10/8,24.99
T0318Y 第一金大中華,2018/10/5,25.06
T0318Y 第一金大中華,2018/10/4,25.52
T0318Y 第一金大中華,2018/10/3,25.78
T0318Y 第一金大中華,2018/10/2,26.06
T0318Y 第一金大中華,2018/10/1,26.33
T0318Y 第一金大中華,2018/9/28,26.33
T0318Y 第一金大中華,2018/9/27,26.32
T0318Y 第一金大中華,2018/9/26,26.2
T0318Y 第一金大中華,2018/9/25,26.45
T0318Y 第一金大中華,2018/9/21,26.57
T0318Y 第一金大中華,2018/9/20,26.03
T0318Y 第一金大中華,2018/9/19,26.38
T0318Y 第一金大中華,2018/9/18,26.19
T0318Y 第一金大中華,2018/9/17,26.82
T0318Y 第一金大中華,2018/9/14,26.87
T0318Y 第一金大中華,2018/9/13,26.55
T0318Y 第一金大中華,2018/9/12,26.5
T0318Y 第一金大中華,2018/9/11,26.67
T0318Y 第一金大中華,2018/9/10,26.76
T0318Y 第一金大中華,2018/9/7,27.54
T0318Y 第一金大中華,2018/9/6,27.92
T0318Y 第一金大中華,2018/9/5,28.24
T0318Y 第一金大中華,2018/9/4,28.32
T0318Y 第一金大中華,2018/9/3,28.01
T0318Y 第一金大中華,2018/8/31,28.46
T0318Y 第一金大中華,2018/8/30,28.4
T0318Y 第一金大中華,2018/8/29,28.21
T0318Y 第一金大中華,2018/8/28,28.08
T0318Y 第一金大中華,2018/8/27,27.89
T0318Y 第一金大中華,2018/8/24,27.46
T0318Y 第一金大中華,2018/8/23,27.7
T0318Y 第一金大中華,2018/8/22,27.71
T0318Y 第一金大中華,2018/8/21,27.93
T0318Y 第一金大中華,2018/8/20,27.57
T0318Y 第一金大中華,2018/8/17,27.67
T0318Y 第一金大中華,2018/8/16,27.74
T0318Y 第一金大中華,2018/8/15,27.55
T0318Y 第一金大中華,2018/8/14,27.99
T0318Y 第一金大中華,2018/8/13,27.68
T0318Y 第一金大中華,2018/8/10,28.44
T0318Y 第一金大中華,2018/8/9,28.65
T0318Y 第一金大中華,2018/8/8,28.57
T0318Y 第一金大中華,2018/8/7,28.62
T0318Y 第一金大中華,2018/8/6,28.66
T0318Y 第一金大中華,2018/8/3,28.52
T0318Y 第一金大中華,2018/8/2,28.26
T0318Y 第一金大中華,2018/8/1,28.85
T0318Y 第一金大中華,2018/7/31,28.81
T0318Y 第一金大中華,2018/7/30,28.9
T0318Y 第一金大中華,2018/7/27,29.61
T0318Y 第一金大中華,2018/7/26,29.41
T0318Y 第一金大中華,2018/7/25,29.3
T0318Y 第一金大中華,2018/7/24,29.18
T0318Y 第一金大中華,2018/7/23,28.68
T0318Y 第一金大中華,2018/7/20,28.74
T0318Y 第一金大中華,2018/7/19,29.32
T0318Y 第一金大中華,2018/7/18,29.35
T0318Y 第一金大中華,2018/7/17,29.67
T0318Y 第一金大中華,2018/7/16,29.99
T0318Y 第一金大中華,2018/7/13,30.34
T0318Y 第一金大中華,2018/7/12,30.15
T0318Y 第一金大中華,2018/7/11,29.37
T0318Y 第一金大中華,2018/7/10,29.82
T0318Y 第一金大中華,2018/7/9,29.21
T0318Y 第一金大中華,2018/7/6,29.14
T0318Y 第一金大中華,2018/7/5,28.88
T0318Y 第一金大中華,2018/7/4,29.76
T0318Y 第一金大中華,2018/7/3,29.95
T0318Y 第一金大中華,2018/7/2,30.41
T0318Y 第一金大中華,2018/6/29,29.82
T0318Y 第一金大中華,2018/6/28,29.09
T0318Y 第一金大中華,2018/6/27,29.1
T0318Y 第一金大中華,2018/6/26,29.16
T0318Y 第一金大中華,2018/6/25,28.43
T0318Y 第一金大中華,2018/6/22,28.46
T0318Y 第一金大中華,2018/6/21,29.38
T0318Y 第一金大中華,2018/6/20,29.07
T0318Y 第一金大中華,2018/6/19,29.71
T0318Y 第一金大中華,2018/6/15,30.72
T0318Y 第一金大中華,2018/6/14,30.45
T0318Y 第一金大中華,2018/6/13,30.63
T0318Y 第一金大中華,2018/6/12,31.19
T0318Y 第一金大中華,2018/6/11,31.32
T0318Y 第一金大中華,2018/6/8,30.88
T0318Y 第一金大中華,2018/6/7,31.27
T0318Y 第一金大中華,2018/6/6,31.19
T0318Y 第一金大中華,2018/6/5,30.25
T0318Y 第一金大中華,2018/6/4,30.86
T0318Y 第一金大中華,2018/6/1,30.38
T0318Y 第一金大中華,2018/5/31,30.18
T0318Y 第一金大中華,2018/5/30,30.47
T0318Y 第一金大中華,2018/5/29,30.68
T0318Y 第一金大中華,2018/5/28,30.78
T0318Y 第一金大中華,2018/5/25,30.03
T0318Y 第一金大中華,2018/5/24,29.53
T0318Y 第一金大中華,2018/5/23,29.22
T0318Y 第一金大中華,2018/5/22,29.79
T0318Y 第一金大中華,2018/5/21,29.82
T0318Y 第一金大中華,2018/5/18,28.99
T0318Y 第一金大中華,2018/5/17,28.84
T0318Y 第一金大中華,2018/5/16,29.67
T0318Y 第一金大中華,2018/5/15,29.94
T0318Y 第一金大中華,2018/5/14,29.98
T0318Y 第一金大中華,2018/5/11,28.69
T0318Y 第一金大中華,2018/5/10,28.39
T0318Y 第一金大中華,2018/5/9,27.73
T0318Y 第一金大中華,2018/5/8,27.19
T0318Y 第一金大中華,2018/5/7,27.34
T0318Y 第一金大中華,2018/5/4,26.3
T0318Y 第一金大中華,2018/5/3,26.58
T0318Y 第一金大中華,2018/5/2,26.76
T0318Y 第一金大中華,2018/4/30,26.82
T0318Y 第一金大中華,2018/4/27,26.47
T0318Y 第一金大中華,2018/4/26,26.12
T0318Y 第一金大中華,2018/4/25,26.28
T0318Y 第一金大中華,2018/4/24,26.52
T0318Y 第一金大中華,2018/4/23,27.75
T0318Y 第一金大中華,2018/4/20,28.15
T0318Y 第一金大中華,2018/4/19,28.93
T0318Y 第一金大中華,2018/4/18,28.71
T0318Y 第一金大中華,2018/4/17,28.2
T0318Y 第一金大中華,2018/4/16,28.76
T0318Y 第一金大中華,2018/4/13,28.31
T0318Y 第一金大中華,2018/4/12,28.06
T0318Y 第一金大中華,2018/4/11,27.92
T0318Y 第一金大中華,2018/4/10,27.8
T0318Y 第一金大中華,2018/4/9,27.46
T0318Y 第一金大中華,2018/4/3,27.01
T0318Y 第一金大中華,2018/4/2,26.83
T0318Y 第一金大中華,2018/3/31,26.86
T0318Y 第一金大中華,2018/3/30,26.91
T0318Y 第一金大中華,2018/3/29,26.86
T0318Y 第一金大中華,2018/3/28,26.57
T0318Y 第一金大中華,2018/3/27,26.99
T0318Y 第一金大中華,2018/3/26,26.51
T0318Y 第一金大中華,2018/3/23,26.35
T0318Y 第一金大中華,2018/3/22,26.91
T0318Y 第一金大中華,2018/3/21,27.13
T0318Y 第一金大中華,2018/3/20,26.85
T0318Y 第一金大中華,2018/3/19,26.76
T0318Y 第一金大中華,2018/3/16,26.6
T0318Y 第一金大中華,2018/3/15,26.52
T0318Y 第一金大中華,2018/3/14,26.4
T0318Y 第一金大中華,2018/3/13,26.62
T0318Y 第一金大中華,2018/3/12,26.48
T0318Y 第一金大中華,2018/3/9,26.09
T0318Y 第一金大中華,2018/3/8,25.95
T0318Y 第一金大中華,2018/3/7,25.72
T0318Y 第一金大中華,2018/3/6,25.67
T0318Y 第一金大中華,2018/3/5,25.24
T0318Y 第一金大中華,2018/3/2,25.43
T0318Y 第一金大中華,2018/3/1,25.63
T0318Y 第一金大中華,2018/2/27,25.56
T0318Y 第一金大中華,2018/2/26,25.64
T0318Y 第一金大中華,2018/2/23,25.37
T0318Y 第一金大中華,2018/2/22,25.29
T0318Y 第一金大中華,2018/2/21,25.26
T0318Y 第一金大中華,2018/2/12,24.28
T0318Y 第一金大中華,2018/2/9,24.3
T0318Y 第一金大中華,2018/2/8,24.58
T0318Y 第一金大中華,2018/2/7,24.93
T0318Y 第一金大中華,2018/2/6,24.23
T0318Y 第一金大中華,2018/2/5,25.98
T0318Y 第一金大中華,2018/2/2,26.38
T0318Y 第一金大中華,2018/2/1,26.37
T0318Y 第一金大中華,2018/1/31,26.38
T0318Y 第一金大中華,2018/1/30,26.15
T0318Y 第一金大中華,2018/1/29,26.32
T0318Y 第一金大中華,2018/1/26,26.16
T0318Y 第一金大中華,2018/1/25,26.14
T0318Y 第一金大中華,2018/1/24,26.45
T0318Y 第一金大中華,2018/1/23,26.6
T0318Y 第一金大中華,2018/1/22,26.69
T0318Y 第一金大中華,2018/1/19,26.02
T0318Y 第一金大中華,2018/1/18,25.76
T0318Y 第一金大中華,2018/1/17,25.5
T0318Y 第一金大中華,2018/1/16,25.52
T0318Y 第一金大中華,2018/1/15,25.59
T0318Y 第一金大中華,2018/1/12,25.47
T0318Y 第一金大中華,2018/1/11,25.45
T0318Y 第一金大中華,2018/1/10,25.47
T0318Y 第一金大中華,2018/1/9,25.88
T0318Y 第一金大中華,2018/1/8,25.98
T0318Y 第一金大中華,2018/1/5,26.13
T0318Y 第一金大中華,2018/1/4,26.12
T0318Y 第一金大中華,2018/1/3,25.79
T0318Y 第一金大中華,2018/1/2,25.17
T0318Y 第一金大中華,2017/12/29,25.09
T0318Y 第一金大中華,2017/12/28,25.01
T0318Y 第一金大中華,2017/12/27,24.64
T0318Y 第一金大中華,2017/12/26,24.36
T0318Y 第一金大中華,2017/12/25,25.01
T0318Y 第一金大中華,2017/12/22,25.13
T0318Y 第一金大中華,2017/12/21,25.12
T0318Y 第一金大中華,2017/12/20,25.22
T0318Y 第一金大中華,2017/12/19,24.95
T0318Y 第一金大中華,2017/12/18,25.01
T0318Y 第一金大中華,2017/12/15,24.75
T0318Y 第一金大中華,2017/12/14,24.81
T0318Y 第一金大中華,2017/12/13,24.83
T0318Y 第一金大中華,2017/12/12,24.92
T0318Y 第一金大中華,2017/12/11,25.08
T0318Y 第一金大中華,2017/12/8,24.63
T0318Y 第一金大中華,2017/12/7,23.96
T0318Y 第一金大中華,2017/12/6,24.18
T0318Y 第一金大中華,2017/12/5,24.68
T0318Y 第一金大中華,2017/12/4,25.37
T0318Y 第一金大中華,2017/12/1,25.43
T0318Y 第一金大中華,2017/11/30,25.97
T0318Y 第一金大中華,2017/11/29,26.17
T0318Y 第一金大中華,2017/11/28,25.89
T0318Y 第一金大中華,2017/11/27,25.78
T0318Y 第一金大中華,2017/11/24,25.94
T0318Y 第一金大中華,2017/11/23,25.65
T0318Y 第一金大中華,2017/11/22,25.61
T0318Y 第一金大中華,2017/11/21,25.55
T0318Y 第一金大中華,2017/11/20,25.17
T0318Y 第一金大中華,2017/11/17,25.34
T0318Y 第一金大中華,2017/11/16,24.79
T0318Y 第一金大中華,2017/11/15,24.66
T0318Y 第一金大中華,2017/11/14,24.65
T0318Y 第一金大中華,2017/11/13,24.54
T0318Y 第一金大中華,2017/11/10,24.88
T0318Y 第一金大中華,2017/11/9,24.77
T0318Y 第一金大中華,2017/11/8,25.27
T0318Y 第一金大中華,2017/11/7,25.19
T0318Y 第一金大中華,2017/11/6,25.14
T0318Y 第一金大中華,2017/11/3,25.22
T0318Y 第一金大中華,2017/11/2,25.23
T0318Y 第一金大中華,2017/11/1,25.37
T0318Y 第一金大中華,2017/10/31,25.22
T0318Y 第一金大中華,2017/10/30,25.07
T0318Y 第一金大中華,2017/10/27,24.77
T0318Y 第一金大中華,2017/10/26,25.16
T0318Y 第一金大中華,2017/10/25,25.02
T0318Y 第一金大中華,2017/10/24,25.06
T0318Y 第一金大中華,2017/10/23,25.12
T0318Y 第一金大中華,2017/10/20,25.04
T0318Y 第一金大中華,2017/10/19,25.17
T0318Y 第一金大中華,2017/10/18,24.78
T0318Y 第一金大中華,2017/10/17,24.86
T0318Y 第一金大中華,2017/10/16,24.95
T0318Y 第一金大中華,2017/10/13,24.81
T0318Y 第一金大中華,2017/10/12,24.76
T0318Y 第一金大中華,2017/10/11,24.44
T0318Y 第一金大中華,2017/10/6,24.44
T0318Y 第一金大中華,2017/10/5,24.46
T0318Y 第一金大中華,2017/10/3,24.33
T0318Y 第一金大中華,2017/10/2,24.33
T0318Y 第一金大中華,2017/9/30,23.89
T0318Y 第一金大中華,2017/9/29,23.65
T0318Y 第一金大中華,2017/9/28,23.6
T0318Y 第一金大中華,2017/9/27,23.57
T0318Y 第一金大中華,2017/9/26,23.07
T0318Y 第一金大中華,2017/9/25,23.38
T0318Y 第一金大中華,2017/9/22,24
T0318Y 第一金大中華,2017/9/21,24.48
T0318Y 第一金大中華,2017/9/20,24.14
T0318Y 第一金大中華,2017/9/19,24.4
T0318Y 第一金大中華,2017/9/18,24.49
T0318Y 第一金大中華,2017/9/15,24.33
T0318Y 第一金大中華,2017/9/14,24.27
T0318Y 第一金大中華,2017/9/13,24.11
T0318Y 第一金大中華,2017/9/12,24.32
T0318Y 第一金大中華,2017/9/11,24.18
T0318Y 第一金大中華,2017/9/8,24.41
T0318Y 第一金大中華,2017/9/7,24.06
T0318Y 第一金大中華,2017/9/6,24.19
T0318Y 第一金大中華,2017/9/5,24.31
T0318Y 第一金大中華,2017/9/4,24.13
T0318Y 第一金大中華,2017/9/1,24.32
T0318Y 第一金大中華,2017/8/31,24.13
T0318Y 第一金大中華,2017/8/30,24.13
T0318Y 第一金大中華,2017/8/29,23.87
T0318Y 第一金大中華,2017/8/28,23.97
T0318Y 第一金大中華,2017/8/25,23.9
T0318Y 第一金大中華,2017/8/24,23.87
T0318Y 第一金大中華,2017/8/23,23.52
T0318Y 第一金大中華,2017/8/22,23.45
T0318Y 第一金大中華,2017/8/21,23.44
T0318Y 第一金大中華,2017/8/18,23.3
T0318Y 第一金大中華,2017/8/17,23.33
T0318Y 第一金大中華,2017/8/16,23
T0318Y 第一金大中華,2017/8/15,23.06
T0318Y 第一金大中華,2017/8/14,22.75
T0318Y 第一金大中華,2017/8/11,23.16
T0318Y 第一金大中華,2017/8/10,22.83
T0318Y 第一金大中華,2017/8/9,23.31
T0318Y 第一金大中華,2017/8/8,23.73
T0318Y 第一金大中華,2017/8/7,23.73
T0318Y 第一金大中華,2017/8/4,23.63
T0318Y 第一金大中華,2017/8/3,23.52
T0318Y 第一金大中華,2017/8/2,23.68
T0318Y 第一金大中華,2017/8/1,23.4
T0318Y 第一金大中華,2017/7/31,23.36
T0318Y 第一金大中華,2017/7/28,23.32
T0318Y 第一金大中華,2017/7/27,23.59
T0318Y 第一金大中華,2017/7/26,23.33
T0318Y 第一金大中華,2017/7/25,23.26
T0318Y 第一金大中華,2017/7/24,23.02
T0318Y 第一金大中華,2017/7/21,22.81
T0318Y 第一金大中華,2017/7/20,22.93
T0318Y 第一金大中華,2017/7/19,22.99
T0318Y 第一金大中華,2017/7/18,22.81
T0318Y 第一金大中華,2017/7/17,22.56
T0318Y 第一金大中華,2017/7/14,22.58
T0318Y 第一金大中華,2017/7/13,22.53
T0318Y 第一金大中華,2017/7/12,22.38
T0318Y 第一金大中華,2017/7/11,22.13
T0318Y 第一金大中華,2017/7/10,21.86
T0318Y 第一金大中華,2017/7/7,21.83
T0318Y 第一金大中華,2017/7/6,22.02
T0318Y 第一金大中華,2017/7/5,21.86
T0318Y 第一金大中華,2017/7/4,21.75
T0318Y 第一金大中華,2017/7/3,21.95
T0318Y 第一金大中華,2017/6/30,21.98
T0318Y 第一金大中華,2017/6/29,21.96
T0318Y 第一金大中華,2017/6/28,21.82
T0318Y 第一金大中華,2017/6/27,22.19
T0318Y 第一金大中華,2017/6/26,22.18
T0318Y 第一金大中華,2017/6/23,21.89
T0318Y 第一金大中華,2017/6/22,21.93
T0318Y 第一金大中華,2017/6/21,21.79
T0318Y 第一金大中華,2017/6/20,21.64
T0318Y 第一金大中華,2017/6/19,21.53
T0318Y 第一金大中華,2017/6/16,21.21
T0318Y 第一金大中華,2017/6/15,21.05
T0318Y 第一金大中華,2017/6/14,21.02
T0318Y 第一金大中華,2017/6/13,21.37
T0318Y 第一金大中華,2017/6/12,21.44
T0318Y 第一金大中華,2017/6/9,21.52
T0318Y 第一金大中華,2017/6/8,21.61
T0318Y 第一金大中華,2017/6/7,21.29
T0318Y 第一金大中華,2017/6/6,21.5
T0318Y 第一金大中華,2017/6/5,21.48
T0318Y 第一金大中華,2017/6/3,21.31
T0318Y 第一金大中華,2017/6/2,21.28
T0318Y 第一金大中華,2017/6/1,21.04
T0318Y 第一金大中華,2017/5/31,20.96
T0318Y 第一金大中華,2017/5/26,21.13
T0318Y 第一金大中華,2017/5/25,21.29
T0318Y 第一金大中華,2017/5/24,21.33
T0318Y 第一金大中華,2017/5/23,21.2
T0318Y 第一金大中華,2017/5/22,21.24
T0318Y 第一金大中華,2017/5/19,21.06
T0318Y 第一金大中華,2017/5/18,21.14
T0318Y 第一金大中華,2017/5/17,21.18
T0318Y 第一金大中華,2017/5/16,21.26
T0318Y 第一金大中華,2017/5/15,21.28
T0318Y 第一金大中華,2017/5/12,21.03
T0318Y 第一金大中華,2017/5/11,21.15
T0318Y 第一金大中華,2017/5/10,21.15
T0318Y 第一金大中華,2017/5/9,20.88
T0318Y 第一金大中華,2017/5/8,21.12
T0318Y 第一金大中華,2017/5/5,21.13
T0318Y 第一金大中華,2017/5/4,21.24
T0318Y 第一金大中華,2017/5/3,21.2
T0318Y 第一金大中華,2017/5/2,21.31
T0318Y 第一金大中華,2017/4/28,21.37
T0318Y 第一金大中華,2017/4/27,21.24
T0318Y 第一金大中華,2017/4/26,21.16
T0318Y 第一金大中華,2017/4/25,21.07
T0318Y 第一金大中華,2017/4/24,20.74
T0318Y 第一金大中華,2017/4/21,20.89
T0318Y 第一金大中華,2017/4/20,20.55
T0318Y 第一金大中華,2017/4/19,20.69
T0318Y 第一金大中華,2017/4/18,20.89
T0318Y 第一金大中華,2017/4/17,20.71
T0318Y 第一金大中華,2017/4/14,20.61
T0318Y 第一金大中華,2017/4/13,20.86
T0318Y 第一金大中華,2017/4/12,20.77
T0318Y 第一金大中華,2017/4/11,20.91
T0318Y 第一金大中華,2017/4/10,21.33
T0318Y 第一金大中華,2017/4/7,21.47
T0318Y 第一金大中華,2017/4/6,21.38
T0318Y 第一金大中華,2017/4/5,21.45
T0318Y 第一金大中華,2017/3/31,21.18
T0318Y 第一金大中華,2017/3/30,21.14
T0318Y 第一金大中華,2017/3/29,21.11
T0318Y 第一金大中華,2017/3/28,21.03
T0318Y 第一金大中華,2017/3/27,21.03
T0318Y 第一金大中華,2017/3/24,21.19
T0318Y 第一金大中華,2017/3/23,21.2
T0318Y 第一金大中華,2017/3/22,21.19
T0318Y 第一金大中華,2017/3/21,21.27
T0318Y 第一金大中華,2017/3/20,21.27
T0318Y 第一金大中華,2017/3/17,21.32
T0318Y 第一金大中華,2017/3/16,21.12
T0318Y 第一金大中華,2017/3/15,21.05
T0318Y 第一金大中華,2017/3/14,21.12
T0318Y 第一金大中華,2017/3/13,21.11
T0318Y 第一金大中華,2017/3/10,20.64
T0318Y 第一金大中華,2017/3/9,20.75
T0318Y 第一金大中華,2017/3/8,20.9
T0318Y 第一金大中華,2017/3/7,20.84
T0318Y 第一金大中華,2017/3/6,20.75
T0318Y 第一金大中華,2017/3/3,20.57
T0318Y 第一金大中華,2017/3/2,20.53
T0318Y 第一金大中華,2017/3/1,20.52
T0318Y 第一金大中華,2017/2/24,20.71
T0318Y 第一金大中華,2017/2/23,20.82
T0318Y 第一金大中華,2017/2/22,20.82
T0318Y 第一金大中華,2017/2/21,20.7
T0318Y 第一金大中華,2017/2/20,20.77
T0318Y 第一金大中華,2017/2/18,21
T0318Y 第一金大中華,2017/2/17,20.93
T0318Y 第一金大中華,2017/2/16,20.87
T0318Y 第一金大中華,2017/2/15,20.97
T0318Y 第一金大中華,2017/2/14,20.75
T0318Y 第一金大中華,2017/2/13,20.76
T0318Y 第一金大中華,2017/2/10,20.68
T0318Y 第一金大中華,2017/2/9,20.65
T0318Y 第一金大中華,2017/2/8,20.52
T0318Y 第一金大中華,2017/2/7,20.5
T0318Y 第一金大中華,2017/2/6,20.45
T0318Y 第一金大中華,2017/2/3,20.38
T0318Y 第一金大中華,2017/2/2,20.47
T0318Y 第一金大中華,2017/1/24,20.31
T0318Y 第一金大中華,2017/1/23,20.3
T0318Y 第一金大中華,2017/1/20,20.01
T0318Y 第一金大中華,2017/1/19,20.03
T0318Y 第一金大中華,2017/1/18,20.11
T0318Y 第一金大中華,2017/1/17,20.05
T0318Y 第一金大中華,2017/1/16,19.9
T0318Y 第一金大中華,2017/1/13,20.04
T0318Y 第一金大中華,2017/1/12,20.1
T0318Y 第一金大中華,2017/1/11,20.01
T0318Y 第一金大中華,2017/1/10,20
T0318Y 第一金大中華,2017/1/9,19.91
